video_name,rating-indoor,rating-expanse,rating-object,rating-agent_distance,rating-facingness,rating-joint_action,rating-communication,rating-valence,rating-arousal,stimulus_set,captions
yt-LBVBFl3eNg8_88.mp4,1,0.125,0.075,0.2,0.925,0.5,0.925,0.025,0.775,train,"['two people in a vehicle and one slaps the other on the face with the other person is disbelief.', 'a man with sunglasses slaps another man in a car', 'Two men appear to be in a vehicle and are arguing or speaking in a heated manner.', 'man slaps woman on cheek', 'Hitting and arguing ', 'A man in glasses angrily slaps another man in a car']"
yt-LrJEzt-ytsM_18.mp4,0,0.425,0.85,0.0454545454545454,0.05,0.55,0.7045454545454545,0.625,0.2,train,"['A little girl getting off Daddys ride on mower.', 'A man is helping a child get off a small vehicle ', 'A young girl being helped down by an older boy.', 'Man helping a child off a motorised vehicle', 'small child alighting  from  a ""dodgem"" who probably didn\'t like being squashed in', ""little girl climbs off ride on lawn mower with driver's help"", ""A man appears to be observing a little girl dismount the lawnmower, and he holds her hand to ensure she is safe and doesn't fall.""]"
yt-M1SHOxaP24s_29.mp4,0,0.15,0.95,0.0,0.0681818181818181,0.475,0.3249999999999999,0.475,0.375,train,"['A man watches food cook on the barbecue with a baby in his arms and then closes the lid.', 'barbecuing with a baby on her lap', 'A guy is holding his baby well closing the BBQ lid filled with meat and then licking his hand after.', 'The dad closed the top of the hot grill open while holding his infant child to his stomach in front of him.', 'A man holds a baby in one arm whilst closing the lid of a barbecue with the other arm.']"
yt-M1ZSKh7JbQQ_36.mp4,1,0.1,0.8,0.15,0.6363636363636364,0.6,0.875,0.75,0.25,test,"[""A infant playing with a woman's hair."", ""a baby plays with a woman's hair"", ""After a baby uses a brush to brush a woman's hair, the woman looks over at the baby and smiles."", ""A baby plays with his mother's hair."", 'A small child is trying to brush the hair of a woman who is sitting beside her.']"
yt-M7LSf18G1-k_30.mp4,1,0.525,0.225,0.25,1.0,0.7,0.7272727272727273,0.25,0.625,train,"['A kickboxer training.', 'Two people are standing in a sports hall practising kickboxing, one is holding pads while the other demonstrates a high kick.', 'Two men in a gym together. They appear to be doing trial or practice martial arts on each other. One on the right makes a sparring motion and then kicks towards the one on the left, and the other watches as though learning. ', 'Kickboxing practice with his sensai', 'one man kicking the other who is stood in protective gear']"
yt-MJMvM4DjVVY_67.mp4,1,0.025,0.05,0.025,1.0,0.9318181818181818,0.975,0.675,0.5277777777777778,train,"['two women sit cross legged face to face and play a game clapping their hands together', '\nTwo girls are playing a hand game together.', 'Two females slap hands together in a game', 'Two people play a hand clapping game.', '2 girls are playing pat a cake']"
yt-MMycfMcM9oM_297.mp4,0,0.375,0.734375,0.375,0.75,0.5454545454545454,0.9772727272727272,0.125,0.75,test,"['Hunters looking at their kill (a fox).', 'Two hunters are gleefully examining their kill, they appear to have shot a fox.', ""Two hunters with cross bows are standing over the body of a dead fox they appear to have murdered. One is kneeling over the dead body and holding it up a bit, they're both talking, and grinning and smiling at each other."", 'Hunters looking at their successful kill of a fox', 'one man is moving a dead animal whilst talking to the man stood next to him']"
yt-MqMKjrKRXmI_35.mp4,1,0.275,0.25,0.525,0.0227272727272727,0.05,0.2249999999999999,0.3,0.75,train,"['A baby is crying while a toddler sits by and ignores it.', 'A baby wearing a bib and lying on a couch cries at the camera while an older child sits on the same couch, looking at something off-camera.', 'Baby on sofa crying whilst female toddler in disinterested and plays video games', 'A baby crying next to the camera and a young girl sitting in the background', 'A baby cries while its sister sits by.']"
yt-NNVHWypc0No_309.mp4,0,0.25,1.0,0.35,0.65,0.825,0.725,0.625,0.35,train,"['Two boys building something using wood.', 'A young man and a boy are working with a wood frame of some kind.', 'A young man and a boy are working with a wood frame.', 'two boys holding sticks and building something in the dirt', 'Two kids wood working ', 'Two boys are working together building a structure made of wooden stirps. One boy has gloves on and is holding a piece of wood in place while the other boy works at the other end of the strip of wood.', 'Two boys are building something with wood.']"
yt-NQKRncc6YX8_35.mp4,1,0.25,0.15,0.125,0.325,0.225,0.525,0.725,0.375,test,"['A father with his baby boy and cat playing on the bed. ', 'A young man and a baby lying on a bed are watching a cat playing on the bed.', 'A young man and a baby lying on a bed are watching a cat playing on the bed.', 'A black cat laying on a bed looking at a man ', 'Man playing with a cat and a baby', 'A man is playing with a kitten who is on a bed by pushing his hand under the bed covers to make it more. A baby is lying on the bed next to the man watching and laughing.', 'A cat is walking on a bed, and there is a baby and a man in the background.']"
yt-NyoDNKkeCkE_20.mp4,1,0.25,0.675,0.325,0.875,0.375,1.0,0.125,0.525,train,"['A policeman is talking to the male driver of a vehicle.', 'traffic cop talking to man', 'An officer is talking to a guy in his vehicle ', 'A policeman is standing by the car window and talking with the driver who is holding a can of drink.', 'A police officer talks politely to a man.']"
yt-O2JT20EG6yI_111.mp4,0,0.275,1.0,0.475,0.5227272727272727,0.3636363636363637,0.8863636363636364,0.475,0.5,test,"['A guy is chiseling in something while a woman approaches and looks on.', 'A middle aged man uses a hammer to drive a stake into the ground while a woman observes.', 'Man showing woman how he hammers a long spike', 'a man chisels some wood while a woman talks to him about his technique\n', 'A man drives a stake into the ground with a mallet.']"
yt-OGAx__6iSTs_17.mp4,1,0.125,1.0,0.325,0.1,0.125,0.25,0.75,0.425,train,"['A young child tries out a drum set while a parent sits behind looking on', 'A toddler boy is testing out a drumming test at a music store.', 'mother watching son playing the drums with a headset on', 'A child testing out some drums in a music shop with a happy parent watching.', 'a younger child playing drums when an older adult smiles and watches', 'a small child playing drums while the mother watches him', 'A young child playing drums while wearing headphones', 'A young boy wearing headphones playing on a drum set, while a woman sits behind him, supervising.', 'Child wearing headphones plays the drums, while an adult looks on', 'A young boy is playing the drums whilst his guardian watches and smiles', 'Mother observing kid playing percussion']"
yt-OurLBAGyI9c_16.mp4,0,0.65,0.85,0.325,0.15,0.475,0.7,0.425,0.3,train,"['Two men are fishing under a ice lake.', 'Two adult males with fishing equipment in arctic conditions.', 'two males are preparing to do some ice fishing, in cold artic temperatures, while setting up their tools.', 'A man is fishing in a snowhole, and another man carefully approaches and squats down.', 'Two men ice fishing.']"
yt-P3MNLNyt_98_51.mp4,0,0.35,0.725,0.125,0.075,0.3181818181818182,0.7,0.5,0.3333333333333333,train,"['Two people are wrapped up out in the snow and the smaller one picks something up', 'The people are walking in the snow.', 'A man and child are wearing green camo attire in a snowy area and the child picks an item up from the snow on the ground. ', 'An adult and a child are standing in snow and the child bends down to pick something up.', 'One man steps back whilst the other picks up something from the snow']"
yt-PWO7CMF5otY_336.mp4,1,0.15,0.8,0.125,0.7,0.375,1.0,0.15,0.7,train,"['A girl on her driving lesson shouting at her driving instructor.', 'The woman driving the car is mad at the man sitting next to her, and she shouts at him to shut up, while the man is shocked', 'A woman angrily speaking to a man in a car.', 'A women shouting at a man ""shut the f**k up""', 'Female driver angrily disagreeing with male passenger', 'Woman driver yells at passenger', 'The woman appears to be swearing at the man, and he is shocked.']"
yt-PZF2qQpnGcI_97.mp4,0,0.525,1.0,0.3,0.1363636363636363,0.775,0.7,0.575,0.65,train,"['2 men fishing, one of them is holding a fishing rod while the other holds a big net', 'Two people on a boat, one is fishing with a pole while the other has a large net ready and waiting to catch.', 'Two men doing fishing.', 'The man is using a fishing pole and his friend is holding the net. ', 'Two adult males are on a boat out at sea. One has a landing net, the other has a fishing rod and is trying to bring a fish in']"
yt-PkN1YKOuOYE_6.mp4,1,0.05,0.125,0.0,0.9772727272727272,0.875,0.875,0.8,0.3409090909090909,train,"['A man holds a baby boy near his face and they are playing.', 'Father interacting with his young son.', 'The man is holding his baby.', 'A man holds a baby up his chest, plays ans speaks to the baby.', 'Blowing raspberries']"
yt-Qk-3RGy0rwk_18.mp4,1,0.15,0.975,0.125,0.025,0.5833333333333334,0.475,0.725,0.25,train,"['A toddler brushes the hair of an older person from behind them.', 'A young child uses a comb to brush the hair of an elderly man.', 'Young boy roughly brushes old mans grey hair from behind', 'a young child wanting to be helpful and brushing an old mans hair harshly for him while the old man lets the child.', ""A child brushes an older man's hair.""]"
yt-S0dAccaitok_119.mp4,1,0.15,1.0,0.275,0.9,0.7954545454545454,0.975,0.85,0.4166666666666667,test,"['The two musicians are playing the violin and arguing about how is the best way.', 'a man and a woman are playing violin, the man is instructing the woman how to play ', 'A man demonstrating a violin to a woman.', 'A man teaching a woman violin', 'violin instructor telling pupil about how to play a chord with feeling', 'male violinist demonstrates to female violinist', 'The man appears to be instructing the woman in playing the (violin?).']"
yt-SHe7vXXrv44_21.mp4,1,0.05,0.9,0.05,0.275,0.875,0.275,0.7,0.225,train,"['A dad is helping his son brush his teeth', ""The dad is brushing the baby's teeth"", 'A man begins brushing a babies teeth whilst the baby is already brushing their own teeth. ', ""A baby is trying to use a toothbrush while a man is cleaning the baby's teeth."", 'Adult, presumably father, spoon feeding a child']"
yt-TUdnj4CVFmQ_416.mp4,1,0.25,0.925,0.25,0.975,0.7045454545454546,1.0,0.4,0.275,test,"['Two seated men converse at the side of a car', 'A young man talking to an older man by a car', ""Two men, both wearing black working gloves, are sat next to a car and the younger one, who's holding a paint polishing machine, is explaining something to the older one."", 'Two people talking about a car repair', '2 paramedic talking']"
yt-U87RJqCZT8w_16.mp4,1,0.325,1.0,0.425,0.025,0.25,0.25,0.475,0.875,train,"['Two young men throw medicine balls and a close wall and then catch the bounced balls.', 'Two men throwing balls against the wall.', 'The people are exercising with medicine balls.', 'Two people are seen in the video practicing throw and catch', 'Throwing medicine balls off the wall']"
yt-UPu938CNhYc_35.mp4,1,0.425,0.9090909090909092,0.225,0.925,0.725,0.65,0.475,0.8,train,"['Two men performing a karate routine.', 'A person is practicing a martial art kick, while another person holds a mat for them to kick into.', 'Man kicking target held by another man.', 'Two martial art type people are practicing kicking a blue pad.', 'Two men practicing a martial art as kicks the cushion the other is holding.']"
yt-UZjgD-xTz9Q_310.mp4,1,0.075,0.575,0.25,0.175,0.475,1.0,0.55,0.25,train,"['Two guys in a car talking. ', 'Two males are discussing something together in a car, both seem to be involved and engaged in discussion.', 'The driver is telling the passenger something. He seems to be fed up and frustrated. He made a hand movement to express this. The passenger glanced at him, in an irritated manner.', 'Two men wearing black t shirts talk in a car whilst driving', '2 young men, one driving one in passenger seat']"
yt-UdFXugWdS94_32.mp4,1,0.125,0.1818181818181818,0.275,0.0,0.55,0.4499999999999999,0.625,0.3,test,"['Young boy and girl are watching something and seem to be learning a dance move.', 'Children dancing.', 'The people in the video are learning to dance.', 'Two children are visible in this video dancing with their faces turned in the same direction, as if they are watching and dancing along a TV scene.', 'Dancing']"
yt-V9hKfvFLDQo_816.mp4,1,0.075,0.875,0.2045454545454545,0.075,0.45,0.6136363636363635,0.55,0.45,test,"['Two people eating food and chatting about the food together ', 'Two girls eating.', 'Two women breaking apart shellfish as they prepare to eat.', 'two girls eating seafood ', 'two friends eating seafood together ']"
yt-VmGqoK-hmHc_47.mp4,0,0.375,0.984375,0.375,0.05,0.4090909090909091,0.4545454545454546,0.625,0.475,train,"['A woman and a boy mowing the lawn together, the boy has a toy mower and the woman a real one.', 'A mother a lawn mowing. The baby is as well, but not really because his lawn mower is a toy. The mother definitely bought the toy for him because every time she tried to do her garden in peace, this little human would try to help her thinking he could do a better job, but really just wasting her time. Very adorable.', 'A woman is mowing a lawn with a lawnmower while a baby appears beside her and pretends to mow the lawn with a toy lawnmower.', 'helping nanny with the grass', 'A young child imitates mowing the lawn', 'A kid joining in with his grandma moving the grass.', 'A lady is mowing her lawn while a small child pushes a toy lawnmower near her.']"
yt-WsSVHEX7LdQ_144.mp4,0,0.55,1.0,0.675,0.175,0.175,0.6,0.425,0.15,train,"['two men are in the snow one is sitting down and fishing and the other one is standing and watching him', 'One man is ice fishing while another man is standing by watching.', 'A man sat on a snow block is preparing to fish while his freind watches', 'Two people in snowy mountains. One man is holding some kind of stick over something black in the snow (not sure what it is).', 'people ice fishing together']"
yt-XTX0BNJrLcc_97.mp4,1,0.0,0.0909090909090909,0.0,1.0,0.625,0.85,0.8,0.3,train,"[""A woman is playing with her baby, she's playfully biting the baby's finger."", 'A mother playing with her baby.', ""A woman is playing with a baby - the woman pretends to eat the child's fingers while the child"", ""There is a woman playing with a baby - the woman pretends to eat the baby's fingers while the baby reaches out to the woman's mouth and smiles as they play."", 'mommy bit my finger', 'A young baby tries to touch their mums face and gets more than they bargained for.', 'A mother playing with a baby.', ""A lady playfully sucks on a baby's fingers which makes the baby smile.""]"
yt-YHZCo34wpMQ_3.mp4,1,0.0,0.975,0.0,0.3,0.5681818181818182,0.375,0.825,0.1944444444444444,train,"['Father encouraging his baby to clean its teeth by example', 'a man brushing with his son', ""An adult brushing his teeth while holding a baby who also has a toothbrush, although he doesn't seem to get what to do with it."", 'Brushing teeth with son.', 'A man and child brushing their teeth']"
yt-Z02VjQcNxv0_5.mp4,0,0.1,0.975,0.15,0.3,0.925,0.925,0.85,0.175,train,"['A grandparent helps a toddler water a bush with a small green watering can.', 'A father is doing some gardening with his toddler daughter and hands her a green watering can.', 'an old lady is showing a little girl how to water plants', 'An adult is teaching a young child to water the plants.', 'an older person and a younger child working together outside, looks like gardening as the younger one has a watering can', 'father helping the daughter water the plants ', 'A father and daughter watering a dead looking plant\n', 'An adult handing a small watering can to a child, gently guiding her movements to show her how to water a grassy plant.', 'A parent shows her baby daughter how to use a watering can', 'An adult is giving a small child a watering can to help water the garden', 'Women and child gardening']"
yt-ZXSB3uT5Rk8_91.mp4,1,0.375,0.45,0.375,0.05,0.65,0.375,0.8,0.275,train,"['Sisters having fun dancing in front of the camera.', 'two children are dancing in a living room', 'Two girls dancing at home.', 'Two girls dancing', 'two children probably watching and following dance routine on Wii', 'two older female children dancing', 'Two sisters are dancing together in their living room.']"
yt-_I70R4j_tjA_309.mp4,0,0.575,0.1363636363636363,0.075,0.075,0.775,0.525,0.825,0.2045454545454545,train,"['A couple who is holding hands taking a stroll.', 'A couple holding hands walking across with a backdrop of a mountain range.', 'a married couple are on a hike around the mountains on a hot summers day, they are holding hands are going at a brisk pace.', 'A man and woman seem to be enjoying a walk through the mountains, whilst holding hands.', 'A man and a woman hold hands and walk over a mountain.']"
yt-a9HzBJRWEJw_101.mp4,1,0.275,0.975,0.375,0.875,0.425,0.825,0.575,0.425,test,"['Men kneeing and stirring some chemical compounds of a bucket', 'Man stirring paint in a pink bucket with girl watching.', 'mixing paint to loosen it up.', 'Two boys are mixing something in a bucket.', 'A man and woman are working together on a task and facing each other, the man stirs a bucket whilst the woman watches.', 'A father and son mixing paint']"
yt-aunEHRTiMrQ_22.mp4,1,0.05,1.0,0.1,0.625,0.7,0.625,0.45,0.25,train,"['An older child is sitting on a bed putting something into the mouth of a younger child lying beside him', ""A little boy is amused at playing with a toothbrush in his baby brother's mouth."", 'big brother is brushing his little brothers teeth while he lies down on bed', ""A big brother helping to brush his little brother's teeth in bed."", 'two children playing together, one is older than the other. he has a small toy hanging it around the younger ones face', 'big brother playing with the toothbrush in the little brothers mouth', 'An older sibling brushing his toddler younger siblings teeth', ""Two boys sitting on a bed; the older of the two, sitting, brushes the younger one's teeth as he lies back."", 'A child is sitting twirling a strap on the clothes of his sibling', 'A young boy looks to be brushing his baby brothers teeth', 'Two children in the bed']"
yt-b6BhSLVUPuc_188.mp4,1,0.2291666666666666,0.975,0.225,0.525,0.6818181818181818,1.0,0.6,0.35,train,"['A man mixing a bowl while a woman stands next to him in the kitchen talking', 'A man preparing ingredients.', 'Two people in a kitchen preparing food.', 'A couple appears to be filming a cooking show.', 'The man is mixing food in a bowl while the woman talks. ']"
yt-cUygizD21xo_35.mp4,1,0.375,0.075,0.325,0.025,0.85,0.675,0.7,0.45,train,"['two women in a garden, doing what appears to be a dance routine.', 'two people clap with their hands in the middle, they step back and clap closer to the floor, they then lift their arms above their heads and move them from left to right', 'Two females practicing a sequence dance routine together.', 'Two girls dancing in synchronizing and appearing to be happy', 'two people doing a synchronised dance']"
yt-cYECXplgRi4_15.mp4,1,0.075,0.9090909090909092,0.075,0.375,0.525,0.825,0.875,0.475,train,"['Woman laughs as baby in highchair chews cake she has given him.', 'Mother enjoying feeding her baby a cupcake.', 'The mom is feeding the the baby dessert and the mom is having fun.', 'A woman is happily feeding baby, who is sitting in a feeding station with a bib around his/her neck.', 'Feeding baby cake']"
yt-ccsCZ0yttAI_264.mp4,1,0.1,0.15,0.0227272727272727,0.725,0.8333333333333334,0.6041666666666667,0.525,0.7272727272727273,train,"['Man is laying on his back on the floor and puts his feet near shoulders of a kneeling man, maybe to learn a defense move.', 'Two men demonstrating self defense techniques.', 'The man is doing martial arts with the other person.', 'A man dressed in a white martial arts gear is seen with another man in a position that appears as if the man in uniform is training the other man.', 'Ju-jitsu']"
yt-cf6C48WpbPE_21.mp4,1,0.2,0.9,0.325,0.0227272727272727,0.025,0.0681818181818182,0.125,0.175,train,"['Woman smokes cigarette while man sitting near her looks down at phone or book.', 'Man engaging with his cell phone while a woman sitting next to him smokes.', 'The lady is smoking and the guy is on his phone.', 'Two young people are seated in a seemingly relaxed manner, with the person in the foreground smoking a cigaret.', 'Smoking a cigarette']"
yt-cqmZWMjSuy0_205.mp4,1,0.225,0.55,0.2,0.15,0.8409090909090909,0.75,0.8888888888888888,0.475,train,"['two woman singing and dancing and one is clapping', 'Two Asian women sing and dance.', 'A woman with a selfie stick dances with a friend', 'Two women dance. One sings while cooking, the other claps.', '2 asian ladies are dancing and celebrating']"
yt-cs7e8XeuSGw_61.mp4,1,0.4,1.0,0.5,0.0,0.8636363636363636,0.725,0.6944444444444444,0.675,test,"['two man in fancy golden jacket play music, one as guitarist and another as drummer', 'Two members of a band playing instruments. One man playing guitar and the other playing the drums.', 'A band playing on stage together.', 'A singer and a drummer in a band.', 'A singer and a drummer are playing in a band, they are playing together but facing outwards towards the audience.', 'A drummer and guitarist performing. With the guitarist singing']"
yt-dUQG4COAK54_46.mp4,1,0.225,0.0,0.25,0.2,0.65,0.4545454545454546,0.55,0.35,test,"['A boy and a man clapping and singing', 'Two people clapping their hands.', 'An adult and a child blowing air into their hands as they clap.', 'A father and son are playing music without instruments by using their hands and mouths.', 'A man and boy are cupping their hands and clapping. ']"
yt-eKsNke8uDhE_5.mp4,1,0.075,0.2083333333333333,0.0,0.55,0.65,0.525,0.125,0.7727272727272727,train,"['Two babies lie together, one screams', 'Twin babies are waking up hungry from their sleep, one of them is crying hysterically and the other thinks the cloth is a bottle.', 'baby crying next to another baby while its chewing on the crying babys top', 'Two young babies, maybe twins, one crying and one nuzzling for food.', 'two babies crying', 'two babies. one is crying and the other one is ', 'Two babies crying', 'Two babies lying next to each other, one possibly sleeping and the other crying.', 'A baby is crying as another lies by its side', 'Two babies in white are laying down; one of them is crying, whilst the other is leaning into their shoulder.', 'Two small kids crying in the bed']"
yt-fBN0EWsZbnk_14.mp4,0,0.6,1.0,0.65,0.25,0.75,0.35,0.7,0.3863636363636364,train,"['Two boys one older and one younger mowing the lawn walking around', 'Kids using lawn mowers, one is a big lawn mower and the other is a tiny lawn mower.', 'Two children mowing a lawn with lawnmowers.', 'A boy cuts the grass as a younger boy imitates him with his toy lawnmower.', 'The man and the boy are mowing the lawn. ']"
yt-fCaGeX3EZzc_44.mp4,1,0.1,0.925,0.1,0.025,0.5454545454545454,0.425,0.5833333333333334,0.125,train,"['Mum letting baby put toothbrush in its mouth', 'a baby with her mom', 'A woman with a squirmy baby on her lap.', 'Baby brushing teeth.', 'An adult with a toddler sat on her knee chewing a toothbrush']"
yt-gEpYfnTt5_c_51.mp4,1,0.1,0.25,0.3,0.75,0.7,0.85,0.85,0.2,train,"['Two babys playing on the floor next to a crib.', 'Two young children are smiling at one another in their crib.', 'One baby stands, both babies smile.', 'Two children in a cot smiling and laughing at each other.', 'Two babies smiling at each other in a cot.']"
yt-gcN3azy8GDY_38.mp4,0,0.675,0.96875,0.125,0.3181818181818182,0.8181818181818182,0.9090909090909092,0.675,0.3,train,"['two people with one person showing the person how to throw the baseball.', 'a girl picks a ball out of her baseball glove and throws it while another girl is walking over to her', 'Two adult females are playing a game of baseball and one is kneeling with her glove holding the ball and is preparing to bowl.', '2 femals practising sport', 'Throwing a ball', 'A girl throws a ball, whilst another watches on']"
yt-gdfrW0ohNCU_61.mp4,1,0.275,1.0,0.35,0.1,0.125,0.2249999999999999,0.85,0.55,train,"['Little kid takes his time playing drums', 'A young boy playing the drums with headphones on. A lady sitting behind him watching.', 'a child learns to play the drums whilst his teacher watches on.', 'A boy is playing the drums wearing headphones.', 'A boy is playing the drums, a woman is sitting behind him and looking at him.', 'black boy drumming with his white teacher behind supervising ']"
yt-gknOwYMSbPs_2.mp4,1,0.45,0.1,0.225,0.975,0.25,0.725,0.375,0.725,test,"['A man launches a kick at another man, who dodges', 'Two youths kickboxing', 'Two young men are facing each other next to a blue door and the one wearing a blue T shirt demonstrates how to do a flying kick to the one in the black top, who steps back to avoid the kick.', 'A young adult does a karate kick towards another, who backs away quickly', 'a person trying out a flying kick']"
yt-gvcE-VktSSg_23.mp4,1,0.0,0.95,0.025,0.525,0.6818181818181818,0.625,0.3888888888888889,0.475,test,"['A man is holding a baby crying with a dog light toy. ', 'A man holds a baby who is crying, the man is trying to soothe the baby with a toy in his hands.', 'The man is holding a baby. He seems happy and looks at the baby lovingly. The baby is crying. The man shows the bay a small toy.', 'A man holds a baby and a flashing toy which seems to be making the baby cry', 'father playing with a young baby']"
yt-gyHCZmoE-Gc_173.mp4,0,0.425,1.0,0.475,0.0,0.2045454545454545,0.55,0.675,0.5555555555555556,train,"['Two ladies in hip height water in bathing suits, one is casting a fishing line', 'A woman is in the sea and is throwing a fishing rod across the water.', 'woman in bikini in the sea swings a fishing rod', 'A couple of ladies in the sea, one doing some fishing.', 'older adult in the water fishing', 'a lady in the same water she is fishing ', 'A woman casts a fishing line into the water while standing in the water.', 'Two women standing in a lake on what looks like a bright summer day; one holds a fishing rod which she casts into the water.', 'A lady in a bikini tries to cast a fishing line, but apparently fails', 'An adult woman is fly fishing in the sea ', 'Two girls in water fishing']"
yt-hFPoxM6C8v0_4.mp4,1,0.125,1.0,0.2,0.65,0.2272727272727273,0.425,0.65,0.225,train,"['Two kids are playing in their lounge', ""Two children are playing together; one is laying down looking at a younger child, squatting next to them, whilst putting something in it's mouth."", 'A toddler is lying on the floor looking at another toddler who puts a toy in his mouth.', 'two young children, one on their back, the other squating play with toy tubes of toothpaste', '2 small toddlers playing']"
yt-hHV1-no0rkQ_102.mp4,1,0.225,0.25,0.15,0.3863636363636364,0.6944444444444444,0.725,0.45,0.0555555555555555,train,"['A man helping an older woman with her physical ailments.', 'A woman is laying down on a mat receiving professional physiotherapy advice from a person.', 'Man explaining exercise to lying woman.', 'A man helping an elderly man who is on his back.', 'The student lies on a yoga mat whilst their trainer explains what to do.']"
yt-hXKxZId2MC0_139.mp4,1,0.55,1.0,0.7,0.6,0.6,0.75,0.675,0.5,train,"['Two musicians playing drums.', 'Two people are sitting opposite each other behind drum kits, they appear to be playing music together.', 'Two men on opposite sides of the screen are playing two sets of drums that are pressed up against each other. Both are playing different rhythms and beats. It does not appear that they are communicating.', '2 Friends playing drums together in a room.', '2 drummers in one room each with a drum set']"
yt-hhmiJzI5caA_52.mp4,1,0.225,0.25,0.15,0.525,0.675,0.9545454545454546,0.425,0.1,test,"['Two people sitting in a car chatting.', 'two men sit in a car talking while their arms are out of the window', 'There are two men sitting in a car talking to each other and each has one arm sticking out the window.', 'An older guy and a younger guy are sitting in a car talking.', 'Two males sitting in the front seats of a car and the older male is talking and holding his hand out the window.']"
yt-iHn1BwC1p1I_31.mp4,1,0.075,0.975,0.15,0.725,0.9545454545454546,0.75,0.475,0.175,test,"['two children with one brushing the others teeth with a toothbrush.', ""a girl is brushing her brother's teeth in the bathroom"", 'Older child is assisting a younger child in cleaning his teeth.', 'An older child is assisting a younger child with cleaning his teeth.', 'young girl brushing young males teeth', 'Brushing teeth', 'A girl brushes a boys teeth']"
yt-iRPNwUaA-5w_236.mp4,0,0.55,0.95,0.35,0.525,0.7,0.575,0.275,0.425,train,"['two men in camo gear are sorting out their gear', 'Two soldiers stand in a field while one sprays something on the shoe of another.', 'looks like 2 men in the tall grass area wearing cameo clothes.', 'One soldier sprays the sole of another soldiers boot which is lifted up by raising the leg backwards.', 'Some reason they are cleaning shoes on their hunting mission.']"
yt-iW8qXrKxfsk_18.mp4,1,0.1,0.875,0.225,0.975,0.75,0.875,0.7,0.325,test,"['Man opening his mouth whilst feeding a baby ', 'The man is feeding the baby.', 'A baby in a high chair laughs as a man plays a game with feeding them.', 'a dad laughing with his baby during feeding time', 'a farther feeding his child at dinner time ']"
yt-iYZvTOb0gWU_608.mp4,1,0.1,1.0,0.2,0.275,0.7954545454545454,0.95,0.6944444444444444,0.025,train,"['two women are doing crafting together and the woman in the purple seems to be learning from the other woman', 'Two ladies are looking at a yarn project together.', 'A lady is teaching another lady', 'Two women in front of a shelf full of yarn. One is looking at something knitted.', '2 women talking about stitching']"
yt-ieUSTTGb3P8_9.mp4,1,0.1,0.25,0.025,0.975,0.5,0.725,0.75,0.25,train,"['Two bald children playing in the bath.', 'Two babies are taking a bath, one is splashing the water.', 'Two small twin looking babies in a small baby tub are having a bath. The baby on the left is making splashing water motions as the baby on the right watches.', 'Two tiny infants having a bath/soak in a basket submerged in a tub', '2 children in water, one splashing']"
yt-ix0bg7Lgyas_26.mp4,0,0.65,1.0,0.575,0.525,0.925,0.55,0.7,0.75,train,"['Girl passes the ball to boy then runs away, then boy passes it back to she', 'Two lads playing american football in the garden.', 'Two friends playing american football together in their garden.', 'Two boys are playing rugby outside at the end of the day.', 'A girl and boy are playing with a ball, the girl throws the ball to the boy and runs to catch it as the boy throws it to her.', 'Kids playing football one throwing and one running away to catch']"
yt-k2tmlKg0MsU_33.mp4,1,0.025,0.975,0.0,0.125,0.6666666666666666,0.7083333333333333,0.7,0.1818181818181818,train,"['A woman and a kid are watching something on an ipad. ', 'A mother is holding her child while she is showing the child something on a portable device and looking at the child to see the reaction.', 'A woman is holding a toddler on her knee and holding a mirror up to him.', 'a woman and baby watch something on a small screen', 'mother teaching baby']"
yt-k6Ildfvd4wA_76.mp4,1,0.2,0.03125,0.225,0.825,0.6818181818181818,1.0,0.6,0.325,train,"['A chef talking to a woman in the form of an interview.', 'A chef and another person are talking in a restaurant kitchen.', 'Man talking to woman in kitchen.', 'A chef talking to a women in a kitchen.', 'The lady is listening intently to what the man is saying.']"
yt-krmQtsQUk1Q_485.mp4,1,0.025,0.1590909090909091,0.0,0.975,0.75,0.8,0.875,0.45,train,"['Man tickling a laughing baby', 'The dad is making the baby laugh.', 'A baby on its back laughing as an older man plays with them.', 'a dad tickling his baby', 'a farther tickling and playing with his son ']"
yt-l8je0Vm72u4_988.mp4,0,0.725,0.9318181818181818,0.875,0.075,0.4,0.3,0.225,0.3,train,"['Men are preparing rubbish for the skip.', 'Men work outside with large truck.', 'Rubbish collectors are standing behind their vehicle, while one is bagging up some rubbish the other is smoking and doing nothing.', 'Two males trying to remove garbage in a truck. ', 'A skip is being either loaded up or put down while an operator looks on. ']"
yt-lMvo3DnAz2I_37.mp4,1,0.075,0.9090909090909092,0.0,0.875,0.4,0.725,0.825,0.25,test,"['A woman smiling while a child sits on her lap and eats', 'An adult woman is smiling while watching a young child attempt to brush their teeth.', 'A baby with the mother playing with a spoon.', 'The woman is watching the boy feed himself with the spoon. ', 'An adult female is sitting with a toddler on her knee facing her, who has a plastic spoon in their mouth']"
yt-lTeHKYHiVcM_15.mp4,1,0.175,0.125,0.025,0.275,1.0,0.6,0.775,0.675,train,"['Two people dancing together.', 'Woman and man dance together.', 'A man and a woman are doing a sort of jive dance together, holding hands, in front of a mirror.', 'Two adults learning how to dance together.', 'A man and a woman are kicking their legs simultaneously as part of a dance routine. ']"
