video_name,frame,label_name,left,top,right,bottom,gaze_direction
yt-HYtGXOKUyCk_5.mp4,27,head1,55,42,164,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,27,head2,378,38,478,142,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,28,head1,55,42,164,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,28,head2,378,38,478,142,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,29,head1,55,42,164,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,29,head2,378,39,478,142,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,30,head1,55,42,164,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,30,head2,378,39,478,143,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,31,head1,56,42,164,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,31,head2,379,40,479,144,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,32,head1,56,42,164,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,32,head2,379,40,478,144,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,33,head1,56,42,165,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,33,head2,379,40,479,144,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,34,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,34,head2,379,41,479,145,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,35,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,35,head2,379,41,479,145,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,36,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,36,head2,379,41,478,145,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,37,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,37,head2,380,42,480,146,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,38,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,38,head2,380,42,480,145,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,39,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,39,head2,380,42,480,146,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,40,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,40,head2,380,43,479,146,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,41,head1,59,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,41,head2,380,43,480,147,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,42,head1,59,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,42,head2,381,44,481,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,43,head1,59,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,43,head2,380,44,480,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,44,head1,60,42,169,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,44,head2,380,44,480,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,45,head1,60,42,169,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,45,head2,379,43,479,147,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,46,head1,60,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,46,head2,379,44,479,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,47,head1,61,42,170,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,47,head2,378,44,478,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,48,head1,60,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,48,head2,378,44,478,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,49,head1,60,42,169,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,49,head2,378,43,478,147,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,50,head1,60,42,169,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,50,head2,377,44,476,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,51,head1,60,42,169,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,51,head2,377,44,477,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,52,head1,60,42,169,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,52,head2,376,44,476,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,53,head1,59,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,53,head2,376,44,476,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,54,head1,59,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,54,head2,376,44,476,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,55,head1,59,42,168,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,55,head2,375,44,474,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,56,head1,59,42,168,157,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,56,head2,375,44,475,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,57,head1,59,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,57,head2,374,44,474,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,58,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,58,head2,374,44,474,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,59,head1,58,42,167,157,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,59,head2,374,44,474,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,60,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,60,head2,373,44,472,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,61,head1,58,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,61,head2,373,44,473,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,62,head1,58,42,167,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,62,head2,372,44,472,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,63,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,63,head2,372,44,472,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,64,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,64,head2,372,44,471,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,65,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,65,head2,371,44,471,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,66,head1,57,42,166,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,66,head2,371,44,471,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,67,head1,57,42,165,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,67,head2,370,44,469,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,68,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,68,head2,370,44,469,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,69,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,69,head2,370,44,470,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,70,head1,56,42,165,158,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,70,head2,369,44,469,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,71,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,71,head2,369,44,469,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,72,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,72,head2,368,44,468,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,73,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,73,head2,368,44,467,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,74,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,74,head2,367,44,467,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,75,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,75,head2,367,44,467,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,76,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,76,head2,366,44,466,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,77,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,77,head2,366,44,466,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,78,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,78,head2,365,44,465,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,79,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,79,head2,365,44,464,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,80,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,80,head2,364,44,464,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,81,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,81,head2,364,44,464,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,82,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,82,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,83,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,83,head2,363,44,462,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,84,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,84,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,85,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,85,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,86,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,86,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,87,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,87,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,88,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,88,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,89,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,89,head2,363,44,463,148,"head2, head1"
yt-HYtGXOKUyCk_5.mp4,90,head1,57,43,166,159,"head1, head2"
yt-HYtGXOKUyCk_5.mp4,90,head2,363,44,463,148,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,1,head1,0,42,172,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,1,head2,370,28,500,331,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,2,head1,0,41,175,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,2,head2,373,29,499,330,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,3,head1,0,42,179,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,3,head2,376,31,499,330,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,4,head1,0,42,183,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,4,head2,379,33,499,331,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,5,head1,0,42,187,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,5,head2,382,34,499,330,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,6,head1,0,42,190,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,6,head2,386,36,499,330,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,7,head1,0,42,194,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,7,head2,389,38,499,331,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,8,head1,0,42,198,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,8,head2,392,39,499,330,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,9,head1,0,42,202,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,9,head2,395,41,499,330,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,10,head1,0,42,206,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,10,head2,399,43,500,331,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,11,head1,0,42,211,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,11,head2,394,42,499,333,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,12,head1,0,42,216,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,12,head2,390,42,499,336,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,13,head1,0,42,221,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,13,head2,385,41,499,338,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,14,head1,0,42,226,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,14,head2,381,41,499,342,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,15,head1,0,42,232,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,15,head2,377,41,500,345,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,16,head1,0,42,230,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,16,head2,372,40,499,347,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,17,head1,0,42,229,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,17,head2,368,40,499,351,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,18,head1,0,42,228,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,18,head2,363,39,499,353,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,19,head1,0,42,227,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,19,head2,359,39,499,356,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,20,head1,0,42,226,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,20,head2,355,39,500,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,21,head1,0,43,224,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,21,head2,349,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,22,head1,0,44,222,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,22,head2,344,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,23,head1,0,45,220,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,23,head2,339,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,24,head1,0,46,219,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,24,head2,333,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,25,head1,0,47,217,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,25,head2,328,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,26,head1,0,48,215,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,26,head2,323,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,27,head1,0,49,214,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,27,head2,317,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,28,head1,0,50,212,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,28,head2,312,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,29,head1,0,51,210,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,29,head2,307,39,499,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,30,head1,0,52,209,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,30,head2,302,39,500,360,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,31,head1,1,53,214,361,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,31,head2,301,39,499,359,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,32,head1,3,55,221,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,32,head2,301,39,500,358,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,33,head1,4,56,226,362,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,33,head2,300,40,499,358,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,34,head1,6,58,233,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,34,head2,300,40,500,357,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,35,head1,8,59,240,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,35,head2,299,41,499,357,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,36,head1,9,61,245,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,36,head2,299,41,500,356,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,37,head1,11,62,252,363,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,37,head2,298,41,499,355,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,38,head1,12,64,257,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,38,head2,298,42,500,355,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,39,head1,14,65,264,364,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,39,head2,297,42,499,354,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,40,head1,16,67,271,365,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,40,head2,297,43,500,354,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,41,head1,18,69,273,367,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,41,head2,300,42,499,352,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,42,head1,21,71,276,369,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,42,head2,303,42,499,351,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,43,head1,24,73,278,370,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,43,head2,307,41,499,349,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,44,head1,27,75,282,373,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,44,head2,310,41,499,348,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,45,head1,30,77,285,375,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,45,head2,314,41,500,347,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,46,head1,32,79,287,377,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,46,head2,317,40,499,345,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,47,head1,35,81,290,379,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,47,head2,320,40,499,344,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,48,head1,38,83,292,381,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,48,head2,324,39,499,342,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,49,head1,41,85,296,383,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,49,head2,327,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,50,head1,44,88,299,386,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,50,head2,331,39,500,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,51,head1,45,88,300,386,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,51,head2,331,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,52,head1,47,89,302,387,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,52,head2,331,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,53,head1,49,90,304,388,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,53,head2,332,39,499,340,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,54,head1,51,91,306,389,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,54,head2,332,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,55,head1,53,92,308,390,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,55,head2,333,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,56,head1,55,92,309,389,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,56,head2,333,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,57,head1,57,93,312,391,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,57,head2,334,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,58,head1,59,94,314,392,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,58,head2,334,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,59,head1,61,95,315,393,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,59,head2,335,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,60,head1,63,96,318,394,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,60,head2,335,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,61,head1,62,95,317,393,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,61,head2,335,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,62,head1,62,95,317,393,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,62,head2,336,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,63,head1,61,94,316,392,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,63,head2,336,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,64,head1,61,94,316,392,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,64,head2,337,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,65,head1,60,94,315,392,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,65,head2,337,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,66,head1,60,93,315,391,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,66,head2,338,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,67,head1,59,93,314,391,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,67,head2,338,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,68,head1,59,92,314,389,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,68,head2,339,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,69,head1,58,92,313,390,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,69,head2,339,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,70,head1,58,92,313,390,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,70,head2,340,39,500,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,71,head1,58,92,313,390,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,71,head2,341,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,72,head1,58,92,313,391,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,72,head2,343,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,73,head1,57,91,312,390,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,73,head2,344,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,74,head1,58,92,313,392,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,74,head2,346,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,75,head1,58,92,313,393,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,75,head2,348,39,500,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,76,head1,58,92,313,393,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,76,head2,349,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,77,head1,58,92,313,394,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,77,head2,351,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,78,head1,58,92,313,394,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,78,head2,352,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,79,head1,58,92,313,395,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,79,head2,354,39,499,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,80,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,80,head2,356,39,500,341,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,81,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,81,head2,352,39,499,342,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,82,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,82,head2,349,39,499,343,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,83,head1,57,91,312,395,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,83,head2,345,39,499,344,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,84,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,84,head2,342,39,499,346,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,85,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,85,head2,339,39,500,347,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,86,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,86,head2,335,39,499,348,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,87,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,87,head2,332,39,499,350,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,88,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,88,head2,328,39,499,351,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,89,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,89,head2,325,39,499,352,"head2, head1"
yt-ieUSTTGb3P8_9.mp4,90,head1,58,92,313,396,"head1, head2"
yt-ieUSTTGb3P8_9.mp4,90,head2,322,39,500,354,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,1,head1,1,0,177,183,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,1,head2,295,144,456,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,1,object1,258,242,329,265,
yt-iHn1BwC1p1I_31.mp4,2,head1,1,0,176,182,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,2,head2,294,144,455,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,2,object1,257,241,328,264,
yt-iHn1BwC1p1I_31.mp4,3,head1,1,0,176,182,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,3,head2,294,144,455,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,3,object1,256,241,327,264,
yt-iHn1BwC1p1I_31.mp4,4,head1,1,0,176,182,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,4,head2,293,144,454,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,4,object1,256,241,327,265,
yt-iHn1BwC1p1I_31.mp4,5,head1,1,0,176,182,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,5,head2,293,144,454,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,5,object1,255,240,326,264,
yt-iHn1BwC1p1I_31.mp4,6,head1,1,0,175,181,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,6,head2,293,144,455,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,6,object1,255,240,326,265,
yt-iHn1BwC1p1I_31.mp4,7,head1,1,0,175,181,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,7,head2,292,144,454,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,7,object1,254,240,325,265,
yt-iHn1BwC1p1I_31.mp4,8,head1,1,0,175,181,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,8,head2,292,144,454,294,"head2, head1"
yt-iHn1BwC1p1I_31.mp4,8,object1,254,239,325,265,
yt-iHn1BwC1p1I_31.mp4,9,head1,1,0,175,181,"head1, object1"
yt-iHn1BwC1p1I_31.mp4,9,head2,292,144,454,294,"head2, head1"
